test_pcntl	year2	year3	year4	year5	year6	year7	year8	year9	year10	year11	year12	year13	year14	year15	momrace1	momrace2	mage	mom_grade	momtest	spouse_yn	spouse_age	spouse_grade	csex2	childage	family_size	fincome	cpubid	momid
41	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	12	4	1	41	14	1	9	1.60944	1.822313244	253803	2538
59	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	41	9	53	1	42	12	0	10	1.38629	1.822313244	384203	3842
57	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	14	71	0	0	0	1	12	1.38629	1.822313244	335503	3355
39	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	15	52	1	34	14	0	8	1.79176	1.822321228	539103	5391
45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	12	80	1	27	12	1	7	1.79176	1.823150376	993501	9935
38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	79	1	33	10	0	7	1.79176	1.824225824	371502	3715
68	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	87	1	32	12	1	6	1.38629	1.824225824	227801	2278
30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	84	1	34	14	0	7	1.38629	1.824257625	542401	5424
98	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	12	16	1	40	12	0	10	1.38629	1.824481193	557702	5577
42	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	12	48	0	0	0	1	8	.693147	1.824728929	344603	3446
45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	11	70	1	26	11	1	7	1.79176	1.82512722	211903	2119
95	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	16	85	1	38	18	0	7	1.38629	1.825886801	193502	1935
28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	12	8	1	46	13	0	7	1.38629	1.827415619	587001	5870
80	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	51	14	66	1	47	13	1	8	1.09861	1.827666381	359705	3597
54	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	44	11	5	1	41	7	0	7	1.60944	1.827810758	268305	2683
66	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	37	12	33	1	30	6	1	7	1.38629	1.828016259	798302	7983
58	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	35	13	43	1	37	16	0	9	1.94591	1.828138925	894202	8942
64	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	35	13	43	1	37	16	0	6	1.94591	1.828138925	894203	8942
92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	13	29	1	27	11	0	8	1.38629	1.828483537	827601	8276
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	13	29	1	27	11	0	7	1.38629	1.828483537	827602	8276
50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	34	12	25	1	39	12	0	10	1.38629	1.830478956	666201	6662
93	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	15	30	1	27	14	1	7	1.38629	1.830595272	1031001	10310
82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	85	1	28	12	0	6	1.38629	1.830648695	201301	2013
8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	14	40	1	36	16	0	9	1.38629	1.832365523	123302	1233
71	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36	12	27	1	40	14	1	8	1.94591	1.832958212	249203	2492
95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	13	41	1	28	12	1	6	1.38629	1.833818497	186801	1868
59	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	33	12	13	1	39	6	1	10	1.60944	1.834332932	269101	2691
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	12	36	1	27	12	1	8	1.38629	1.834384375	608001	6080
54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33	12	52	1	35	12	0	7	1.38629	1.835491498	352301	3523
27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	33	12	21	1	27	9	0	9	1.38629	1.835491498	676501	6765
91	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	12	30	1	35	14	1	7	1.38629	1.835491498	505001	5050
69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	9	15	1	38	12	1	8	1.38629	1.835797922	1208502	12085
99	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	18	99	1	35	20	0	7	1.79176	1.835886157	108802	1088
47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	37	1	39	14	1	6	1.38629	1.836092083	512302	5123
36	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	30	11	59	1	35	11	1	7	1.38629	1.836092083	704902	7049
47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	12	1	34	12	1	7	1.38629	1.836092083	1218802	12188
77	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	12	87	1	34	12	0	7	1.38629	1.836092083	488202	4882
27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	32	12	25	1	29	12	1	8	1.38629	1.836092083	989501	9895
38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	12	48	1	35	12	0	7	1.60944	1.836293293	519801	5198
65	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	67	1	30	16	1	7	1.60944	1.837561591	261501	2615
64	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	42	13	27	1	42	12	1	6	1.79176	1.837594009	328704	3287
28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	12	42	1	39	10	0	7	1.79176	1.837754384	192704	1927
56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	31	12	62	1	39	10	1	6	1.60944	1.838467435	680703	6807
74	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	17	51	1	33	16	0	7	1.38629	1.838467435	88701	887
33	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	12	28	1	34	12	0	10	1.60944	1.838467435	161702	1617
77	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	16	76	1	34	14	0	7	1.38629	1.838467435	388901	3889
86	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	12	29	1	40	14	0	9	1.60944	1.838467435	10001	100
73	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	31	12	27	1	33	12	1	8	1.60944	1.838467435	244103	2441
68	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	32	12	2	1	32	11	0	6	1.09861	1.838467435	717401	7174
92	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	35	13	31	1	34	10	0	8	1.38629	1.838593452	267702	2677
92	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	46	14	65	1	51	10	1	8	1.38629	1.83904404	433702	4337
93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	13	45	0	0	0	1	7	1.09861	1.840663959	961901	9619
27	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	43	12	12	1	44	12	1	9	1.94591	1.840940049	634203	6342
20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	40	12	32	0	0	0	0	14	1.09861	1.840940049	592302	5923
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	56	1	28	10	1	7	1.38629	1.841337329	483701	4837
7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	21	1	34	10	0	9	1.38629	1.841606263	176901	1769
71	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	35	12	13	1	36	12	0	7	1.79176	1.842147734	381904	3819
64	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	12	67	1	28	14	1	6	1.60944	1.842527663	299001	2990
57	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	39	12	27	1	44	12	0	9	1.60944	1.842527663	355703	3557
44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	12	15	1	35	12	1	10	1.38629	1.842527663	19702	197
30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32	12	37	1	37	11	0	10	1.38629	1.843593165	234202	2342
47	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	44	14	49	1	45	12	1	8	1.60944	1.845302763	983804	9838
75	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	12	15	1	40	12	1	6	1.09861	1.845302763	291901	2919
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	12	2	0	0	0	0	8	1.38629	1.845968559	279202	2792
61	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	14	18	1	31	13	0	7	1.38629	1.846343629	450601	4506
28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	13	58	1	29	12	0	10	1.38629	1.846343629	1203502	12035
45	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	12	39	1	27	12	0	7	1.60944	1.846343629	531102	5311
72	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	12	80	1	29	12	0	7	1.79176	1.846343629	993502	9935
28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	37	13	35	1	38	14	0	8	1.60944	1.846867211	1050703	10507
61	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38	16	88	0	0	0	0	8	.693147	1.847278265	256701	2567
89	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	37	12	28	1	39	12	1	6	1.09861	1.847572911	409901	4099
56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	13	41	1	31	12	1	6	2.07944	1.847584402	186802	1868
60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	10	31	1	30	1	0	11	1.38629	1.847584402	412001	4120
22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	34	1	34	12	0	7	1.38629	1.847584402	371901	3719
89	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	10	31	1	30	1	1	8	1.38629	1.847584402	412002	4120
98	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	15	39	1	30	12	0	6	1.38629	1.847655268	893901	8939
68	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	41	1	29	12	0	6	1.38629	1.84790491	89301	893
36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	12	27	1	42	12	1	8	1.60944	1.848643788	355702	3557
43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	12	22	1	39	12	1	9	1.38629	1.848643788	98102	981
29	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	12	85	1	40	13	0	9	1.79176	1.848643788	396204	3962
16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	13	80	1	44	16	1	9	1.09861	1.848643788	447801	4478
90	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	12	49	1	47	16	0	9	1.09861	1.848643788	228901	2289
1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	37	12	29	1	38	10	0	11	1.38629	1.848643788	1042702	10427
50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	12	57	1	39	12	1	8	1.60944	1.848643788	1180801	11808
42	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	12	42	1	37	10	1	8	1.79176	1.848643788	192703	1927
91	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	54	1	29	12	1	7	1.09861	1.850690882	308101	3081
98	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	34	16	84	1	36	18	1	7	1.38629	1.850690882	1022601	10226
56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	12	74	1	28	12	0	8	1.09861	1.851157615	221502	2215
28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	12	4	1	32	12	0	8	1.60944	1.852193347	122002	1220
56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	31	15	8	1	34	14	1	6	1.60944	1.852260757	166602	1666
83	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	31	15	8	1	34	14	1	8	1.60944	1.852260757	166601	1666
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	16	35	1	28	15	0	12	1.60944	1.85251063	129301	1293
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	13	1	28	12	0	6	1.38629	1.85251063	196201	1962
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	7	41	1	31	12	0	14	1.60944	1.85251063	426201	4262
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	11	7	1	35	6	1	9	1.38629	1.85251063	994601	9946
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	7	41	1	31	12	0	11	1.60944	1.85251063	426202	4262
80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	12	85	1	34	12	0	7	1.38629	1.852890696	201302	2013
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	12	13	1	32	12	0	7	1.60944	1.852991996	850502	8505
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	13	1	32	12	0	10	1.60944	1.852991996	850501	8505
86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	70	1	23	11	0	8	1.79176	1.853103047	211902	2119
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	70	1	23	11	0	10	1.79176	1.853103047	211901	2119
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	12	25	1	26	12	0	8	1.60944	1.853251097	521901	5219
98	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	16	99	1	29	16	1	6	1.38629	1.853815644	197401	1974
47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	8	24	1	26	12	0	6	1.38629	1.854114757	40101	401
47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	7	1	33	12	0	6	1.38629	1.855005076	281902	2819
77	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	39	16	78	1	42	13	0	7	1.38629	1.856042817	223002	2230
82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	71	1	30	8	0	8	1.38629	1.856099767	542202	5422
39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	12	40	1	28	14	0	8	1.79176	1.856646663	432301	4323
75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	50	16	18	0	0	0	1	13	.693147	1.857304548	1214701	12147
58	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	32	13	15	1	31	12	0	7	1.60944	1.857335425	838902	8389
98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	43	1	31	10	1	7	1.38629	1.857876088	480201	4802
99	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	16	74	0	0	0	1	6	1.09861	1.858766149	101501	1015
88	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	33	12	62	1	35	12	1	7	1.60944	1.858899589	914402	9144
74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	14	55	1	30	12	0	8	1.38629	1.859240344	480103	4801
69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	12	50	1	33	9	1	7	1.38629	1.859348945	165601	1656
52	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	44	12	7	0	0	0	1	7	1.79176	1.859564219	643404	6434
49	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	13	55	1	40	12	1	9	1.60944	1.861066308	542703	5427
84	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	12	45	1	33	12	1	8	1.38629	1.861066308	177601	1776
28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	12	36	1	34	12	0	8	1.60944	1.861466984	365003	3650
64	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	38	14	51	0	0	0	0	6	1.79176	1.861466984	112305	1123
82	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	14	47	1	37	12	1	6	1.09861	1.861645157	263801	2638
44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	12	71	1	39	12	1	8	1.60944	1.861774629	277502	2775
28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	39	18	32	1	40	14	1	7	1.79176	1.862446254	1191603	11916
69	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	28	1	31	12	0	7	1.38629	1.863936109	16701	167
68	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	12	22	1	32	14	1	6	1.38629	1.864920015	1051801	10518
56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	15	86	1	38	12	0	6	1.60944	1.86497412	539703	5397
80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	14	66	1	34	13	1	8	1.79176	1.86507962	359702	3597
42	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	27	11	2	1	41	12	1	7	2.07944	1.86507962	610703	6107
62	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	30	16	70	1	35	14	1	7	1.38629	1.86507962	738802	7388
77	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	28	12	13	1	35	12	0	7	1.38629	1.86507962	965502	9655
43	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	12	21	1	36	12	0	8	1.09861	1.86507962	1227801	12278
68	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	9	1	26	12	0	6	1.38629	1.86507962	639602	6396
56	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	31	13	12	1	31	12	1	6	1.60944	1.86507962	1042902	10429
31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	13	1	32	12	1	8	1.38629	1.86507962	528002	5280
90	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	14	66	1	35	14	1	7	1.38629	1.865305761	453901	4539
61	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	31	13	32	1	32	12	0	7	1.60944	1.86586641	401503	4015
28	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	33	12	17	1	33	12	1	8	1.60944	1.86586641	265402	2654
50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	35	12	19	1	31	12	1	7	1.09861	1.86586641	113101	1131
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	14	85	1	26	14	0	6	1.38629	1.866011672	280901	2809
46	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	36	13	11	0	0	0	1	8	1.60944	1.86605816	829402	8294
21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	40	15	7	1	41	15	1	7	1.09861	1.86605816	83901	839
16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	25	1	35	12	1	10	1.38629	1.866221824	558201	5582
64	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	16	37	1	41	14	1	6	1.38629	1.866692545	556502	5565
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	14	45	1	28	14	0	8	1.09861	1.867216777	970701	9707
99	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	16	76	0	0	0	1	8	.693147	1.867362726	39901	399
42	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	36	12	4	1	42	16	1	9	1.60944	1.867702561	584902	5849
97	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	40	11	15	1	36	12	1	6	1.38629	1.867775619	1044302	10443
30	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	39	12	17	1	48	13	1	10	1.38629	1.867775619	841302	8413
66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	43	15	79	1	37	12	1	9	1.38629	1.867775619	193601	1936
82	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	38	13	28	1	31	16	0	7	1.60944	1.867775619	741801	7418
62	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	10	6	1	30	12	0	8	1.38629	1.867982804	903301	9033
93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	12	7	1	35	12	1	6	1.60944	1.868062933	633803	6338
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	12	69	1	40	12	1	7	1.38629	1.868441415	153901	1539
31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	34	13	36	0	0	0	1	8	1.38629	1.868446415	428203	4282
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	19	1	29	12	0	9	1.79176	1.868675567	554703	5547
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	19	1	29	12	0	12	1.79176	1.868675567	554701	5547
55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	19	1	29	12	0	11	1.79176	1.868675567	554702	5547
65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	12	32	1	29	13	0	7	1.60944	1.869312152	983901	9839
30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	14	80	1	31	12	1	7	1.38629	1.8704263	1188602	11886
78	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	44	14	15	0	0	0	1	6	2.07944	1.870452353	1183802	11838
56	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	35	12	21	1	36	12	0	6	1.79176	1.870777641	828603	8286
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	25	1	31	12	0	7	1.38629	1.870859769	123001	1230
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	9	17	0	0	0	0	6	1.94591	1.871036242	578001	5780
75	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	12	13	1	35	16	1	6	1.38629	1.871554326	252102	2521
89	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33	13	36	1	37	12	0	9	1.79176	1.871671154	455302	4553
46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	12	13	0	0	0	1	8	1.09861	1.872311485	611802	6118
10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	14	66	1	36	13	0	9	1.79176	1.872600442	359703	3597
58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	14	66	1	36	13	1	7	1.79176	1.872600442	359704	3597
47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	33	10	27	1	40	95	0	9	1.60944	1.8733364	704603	7046
82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	16	26	0	0	0	1	7	1.09861	1.8733364	334201	3342
93	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	32	12	75	1	40	13	1	8	1.60944	1.87420601	346502	3465
88	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	14	99	1	27	16	0	6	1.38629	1.877115288	325001	3250
75	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	12	17	1	40	12	1	8	1.60944	1.878136859	629602	6296
44	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	40	20	40	0	0	0	0	8	1.09861	1.87820259	940103	9401
30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	12	37	1	30	13	0	7	1.09861	1.878629293	207901	2079
82	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	12	15	1	33	14	1	7	1.38629	1.878629293	932501	9325
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	32	20	42	1	34	16	1	6	1.38629	1.87928943	1030801	10308
96	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	12	79	1	39	12	1	6	1.38629	1.881065448	309801	3098
63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	11	18	1	36	6	0	10	1.60944	1.881485953	810901	8109
52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	69	1	30	16	0	7	1.09861	1.881485953	428101	4281
47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12	21	0	0	0	1	6	1.09861	1.881485953	446901	4469
93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	12	32	1	31	12	1	8	1.60944	1.881485953	1212002	12120
68	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	11	18	1	36	6	1	6	1.60944	1.881485953	810902	8109
64	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	11	21	1	38	11	0	9	1.38629	1.88177225	558302	5583
82	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	36	13	44	0	0	0	0	6	1.09861	1.88177225	966102	9661
90	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	18	98	1	40	16	1	7	1.38629	1.882274637	559602	5596
36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	48	16	97	0	0	0	0	14	1.09861	1.882963274	256503	2565
23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	42	13	22	1	42	14	0	13	1.60944	1.883499663	1058103	10581
47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	37	1	30	12	1	9	1.09861	1.884813743	194701	1947
4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	29	13	2	1	33	15	1	9	1.38629	1.88572223	843201	8432
51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	10	12	1	40	12	0	8	1.38629	1.886784792	61502	615
13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	34	13	81	1	40	14	0	11	1.09861	1.886784792	891301	8913
84	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	16	37	1	29	12	0	7	1.38629	1.886784792	138902	1389
73	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	12	9	1	36	13	1	7	1.38629	1.886784792	151703	1517
28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	35	12	9	1	36	13	1	8	1.38629	1.886784792	151702	1517
56	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	34	13	45	0	0	0	0	6	1.09861	1.887679452	961902	9619
28	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	11	7	1	34	12	0	8	1.38629	1.887679452	1193002	11930
51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	11	49	1	40	12	1	8	1.79176	1.887936614	571304	5713
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	27	9	26	1	28	12	0	8	1.38629	1.888878274	957402	9574
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	27	14	34	1	35	14	1	9	1.60944	1.888878274	623301	6233
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	26	9	26	1	28	12	0	10	1.38629	1.888878274	957401	9574
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	12	42	1	28	12	0	8	1.38629	1.888878274	199301	1993
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	12	16	1	27	12	0	6	1.38629	1.888878274	796801	7968
65	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	49	12	50	0	0	0	0	8	.693147	1.888892396	258501	2585
36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	35	16	27	1	37	16	0	7	1.38629	1.889047678	491002	4910
54	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	43	12	18	1	46	13	1	8	1.38629	1.889047678	952103	9521
81	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	18	95	0	0	0	1	9	1.09861	1.889047678	487402	4874
